step,body_id,x,y,vx,vy
119,1,149957875376.03003,3545870821.6371517,-702.0452370319017,29791.770685664465
119,2,219980416025.95132,2867815620.519801,-326.3954556176821,24097.890520264606
120,0,135.002801745914,1.0412875192701407,0.002231351888705964,2.5816593793758976e-05
120,1,149957167432.35287,3575662452.849313,-707.9436771632276,29791.631212161108
120,2,219980086887.8189,2891913475.286496,-329.1381324215465,24097.85476669488
121,0,137.25274482955567,1.0675379855761047,0.002249943083641666,2.6250466305963885e-05
121,1,149956453590.26337,3605453943.416143,-713.8420895118167,29791.490566830365
121,2,219979755007.01328,2916011293.999182,-331.8808056317768,24097.81871268616
122,0,139.52127902284695,1.09422593932653,0.002268534193291289,2.6687953750425195e-05
122,1,149955733849.78952,3635245292.1658206,-719.7404738432791,29791.3487496778
122,2,219979420383.53806,2940109076.357421,-334.6234752180148,24097.78235823873
123,0,141.80840423978827,1.1213549954367308,0.0022871252169413244,2.7129056110200878e-05
123,1,149955008210.9596,3665036497.9265294,-725.6388299232264,29791.205760709025
123,2,219979083017.3969,2964206822.060774,-337.3661411499023,24097.745703352874
124,0,144.11412039366655,1.1489287688049363,0.002305716153878268,2.757377336820545e-05
124,1,149954276673.80206,3694827559.526459,-731.5371575172708,29791.061599929697
124,2,219978742908.5935,2988304530.8088026,-340.1088033970812,24097.708748028886
125,0,146.43842739705516,1.1769508743121464,0.002324307003388618,2.8022105507209974e-05
125,1,149953539238.34567,3724618475.7938046,-737.4354563910259,29790.916267345525
125,2,219978400057.1316,3012402202.3010697,-342.85146192919325,24097.67149226706
126,0,148.78132516181404,1.2054249268219885,0.0023428977647588756,2.8474052509842068e-05
126,1,149952795904.61935,3754409245.556767,-743.3337263101066,29790.769762962263
126,2,219978054463.01486,3036499836.2371373,-345.5941167158803,24097.633936067694
127,0,151.14281359908958,1.2343545411805745,0.002361488437275547,2.8929614358585892e-05
127,1,149952046672.6523,3784199867.643553,-749.2319670401287,29790.622086785712
127,2,219977706126.24713,3060597432.3165684,-348.3367677267843,24097.59607943108
128,0,153.52289261931472,1.2637433322163567,0.0023800790202251412,2.9388791035782166e-05
128,1,149951291542.47397,3813990340.8823743,-755.1301783467093,29790.473238821723
128,2,219977355046.8322,3084694990.238926,-351.079414931547,24097.557922357526
129,0,155.9215621322089,1.2935949147399848,0.0023986695128941707,2.9851582523628156e-05
129,1,149950530514.11398,3843780664.1014504,-761.0283599954666,29790.323219076192
129,2,219977001224.77393,3108792509.7037735,-353.8220582998103,24097.519464847333
130,0,158.33882204677803,1.3239129035441624,0.0024172599145691515,3.0317988804177682e-05
130,1,149949763587.60223,3873570836.1290054,-766.9265117520202,29790.17202755506
130,2,219976644660.0761,3132889990.410674,-356.564697801216,24097.480706900806
131,0,160.77467227131464,1.3547009134035035,0.0024358502245366035,3.078800985934112e-05
131,1,149948990762.96884,3903360855.7932696,-772.8246333819908,29790.019664264328
131,2,219976285352.7427,3156987432.059192,-359.3073334054061,24097.441648518256
132,0,163.22911271339768,1.385962559074389,0.00245444044208305,3.126164567088539e-05
132,1,149948212040.2442,3933150721.9224796,-778.7227246510002,29789.866129210026
132,2,219975923302.77762,3181084834.348892,-362.0499650820224,24097.40228969999
133,0,165.7021432798927,1.4177014552948228,0.002473030566495018,3.1738896220433966e-05
133,1,149947427419.45886,3962940433.3448777,-784.6207853246716,29789.711422398246
133,2,219975558510.1848,3205182196.9793386,-364.79259280070687,24097.36263044632
134,0,168.19376387695175,1.4499212167842896,0.002491620597059039,3.22197614894669e-05
134,1,149946636900.6437,3992729988.888713,-790.5188151686293,29789.55554383512
134,2,219975190974.9683,3229279519.6500964,-367.5352165311013,24097.32267075757
135,0,170.7039744100134,1.4826254582436105,0.0025102105330616466,3.2704241459320776e-05
135,1,149945840483.82977,4022519387.38224,-796.4168139484989,29789.398493526827
135,2,219974820697.13205,3253376802.0607305,-370.2778362428477,24097.282410634052
136,0,173.23277478380277,1.5158177943547992,0.00252880037378938,3.3192336111188744e-05
136,1,149945038169.04834,4052308627.6537194,-802.3147814299072,29789.2402714796
136,2,219974447676.68015,3277474043.9108067,-373.0204519055879,24097.241850076087
137,0,175.78016490233153,1.5495018397809197,0.0025473901185287806,3.368404542612051e-05
137,1,149944229956.33096,4082097708.5314193,-808.2127173784824,29789.08087769972
137,2,219974071913.61667,3301571244.8998904,-375.76306348896384,24097.200989083998
138,0,178.34614466889792,1.583681209165942,0.002565979766566395,3.4179369385022345e-05
138,1,149943415845.7094,4111886628.8436127,-814.1106215598537,29788.920312193502
138,2,219973693407.9457,3325668404.7275486,-378.50567096261744,24097.159827658113
139,0,180.9307139860867,1.618359517134599,0.0025845693171887723,3.467830796865706e-05
139,1,149942595837.21567,4141675387.41858,-820.0084937396521,29788.758574967327
139,2,219973312159.67142,3349765523.0933475,-381.2482742961907,24097.11836579876
140,0,183.53387275576915,1.653540378292243,0.002603158769682467,3.5180861157644054e-05
140,1,149941769930.882,4171463983.0846076,-825.9063336835093,29788.59566602761
140,2,219972928168.79794,3373862599.6968536,-383.9908734593255,24097.07660350627
141,0,186.1556208791032,1.6892274072247024,0.0026217481233340363,3.5687028932459265e-05
141,1,149940938126.74084,4201252414.6699886,-831.8041411570587,29788.43158538082
141,2,219972541435.32953,3397959634.2376347,-386.73346842166376,24097.034540780973
142,0,188.79595825653323,1.7254242184981377,0.0026403373774300416,3.61968112734352e-05
142,1,149940100424.82492,4231040681.003022,-837.7019159259348,29788.266333033465
142,2,219972151959.2704,3422056626.415258,-389.4760591528475,24096.992177623208
143,0,191.45488478779026,1.7621344266588985,0.0026589265312570486,3.671020816076093e-05
143,1,149939256825.16718,4260828780.9120145,-843.5996577557736,29788.099908992113
143,2,219971759740.62476,3446153575.9292912,-392.2186456225187,24096.94951403331
144,0,194.1324003718919,1.7993616462333806,0.002677515584101627,3.7227219574482085e-05
144,1,149938407327.80075,4290616713.225278,-849.4973664122123,29787.932313263373
144,2,219971364779.39694,3470250482.479303,-394.9612278003193,24096.90655001162
145,0,196.82850490714225,1.8371094917278814,0.0026961045352503505,3.7747845494500865e-05
145,1,149937551932.7591,4320404476.7711315,-855.3950416608894,29787.7635458539
145,2,219970967075.59128,3494347345.7648616,-397.7038056558913,24096.863285558484
146,0,199.54319829113203,1.8753815776284575,0.0027146933839897964,3.827208590057603e-05
146,1,149936690640.07584,4350192070.377902,-861.2926832674451,29787.593606770402
146,2,219970566629.21213,3518444165.4855356,-400.44637915887665,24096.819720674244
147,0,202.27648042073858,1.9141815184007804,0.0027332821296065465,3.8799940772322904e-05
147,1,149935823449.78485,4379979492.873921,-867.1902909975205,29787.42249601963
147,2,219970163440.26385,3542540941.3408947,-403.1889482789174,24096.775855359254
148,0,205.02835119212577,1.953512928489994,0.0027518707713871868,3.933141008921339e-05
148,1,149934950361.92023,4409766743.08753,-873.0878646167582,29787.25021360838
148,2,219969757508.75085,3566637673.0305085,-405.9315129856555,24096.731689613858
149,0,207.79881050074408,1.9933794223205699,0.0027704593086183074,3.986649383057594e-05
149,1,149934071376.51633,4439553819.847074,-878.9854038908024,29787.0767595435
149,2,219969348834.6776,3590734360.253947,-408.674073248733,24096.687223438414
150,0,210.5878582413306,2.0337846142961653,0.0027890477405865025,4.040519197559559e-05
150,1,149933186493.60773,4469340721.980906,-884.8829085852987,29786.902133831885
150,2,219968937418.04858,3614831002.71078,-411.41662903779195,24096.642456833273
151,0,213.39549430790896,2.074732118799479,0.0028076360665783705,4.0947504503313935e-05
151,1,149932295713.22925,4499127448.317386,-890.7803784658936,29786.72633648048
151,2,219968523258.86826,3638927600.100579,-414.15918032247436,24096.597389798793
152,0,216.2217185937895,2.1162255501921083,0.002826224285880514,4.149343139262915e-05
152,1,149931399035.41595,4528913997.684882,-896.6778132982356,29786.549367496267
152,2,219968106357.14117,3663024152.1229143,-416.90172707242226,24096.552022335338
153,0,219.06653099156904,2.1582685228144043,0.00284481239777954,4.204297262229597e-05
153,1,149930496460.2031,4558700368.911769,-902.5752128479744,29786.37122688629
153,2,219967686712.87192,3687120658.4773574,-419.6442692572777,24096.506354443267
154,0,221.92993139313108,2.20086465098533,0.00286340040156206,4.259612817092571e-05
154,1,149929587987.62622,4588486560.8264265,-908.472576880761,29786.191914657633
154,2,219967264326.06506,3711217118.8634806,-422.3868068466827,24096.460386122948
155,0,224.81191968964578,2.244017549002316,0.002881988296514689,4.315289801698626e-05
155,1,149928673617.72107,4618272572.257244,-914.3699051622482,29786.011430817427
155,2,219966839196.72525,3735313532.9808555,-425.1293398102794,24096.41411737475
156,0,227.71249577156982,2.287730831141118,0.002900576081924047,4.3713282138802074e-05
156,1,149927753350.52362,4648058402.032617,-920.2671974580898,29785.82977537285
156,2,219966411324.85715,3759409900.5290546,-427.8718681177099,24096.36754819904
157,0,230.63165952864657,2.3320081116556723,0.002919163757076759,4.427728051455418e-05
157,1,149926827186.0701,4677844048.9809475,-926.1644535339412,29785.64694833113
157,2,219965980710.46542,3783506221.2076507,-430.6143917386162,24096.320678596192
158,0,233.569410849906,2.3768530047779524,0.0029377513212594537,4.48448931222802e-05
158,1,149925895124.39694,4707629511.930647,-932.0616731554596,29785.46294969954
158,2,219965547353.55478,3807602494.716217,-433.3569106426404,24096.273508566584
159,0,236.52574962366478,2.4222691247178267,0.002956338773758764,4.541611993987431e-05
159,1,149924957165.54086,4737414789.710133,-937.9588560883034,29785.277779485405
159,2,219965111254.12997,3831698720.754328,-436.09942479942464,24096.22603811059
160,0,239.5006757375261,2.468260085662914,0.002974926113861327,4.5990960945087275e-05
160,1,149924013309.53876,4767199881.147829,-943.8560020981323,29785.091437696094
160,2,219964672412.1958,3855794899.0215564,-438.84193417861104,24096.178267228595
161,0,242.4941890783799,2.5148295017784403,0.0029935133408537863,4.6569416115526436e-05
161,1,149923063556.4278,4796984785.072168,-949.753110950608,29784.90392433902
161,2,219964230827.75705,3879891029.2174773,-441.5844387498417,24096.130195920978
162,0,245.5062895324027,2.561980987207096,0.0030121004540227874,4.715148542865571e-05
162,1,149922107906.2454,4826769500.31159,-955.6501824113932,29784.715239421654
162,2,219963786500.81857,3903987111.0416656,-444.32693848275875,24096.08182418812
163,0,248.53697698505766,2.609718156068892,0.0030306874526549823,4.773716886179561e-05
163,1,149921146359.02914,4856554025.694542,-961.5472162461525,29784.525382951502
163,2,219963339431.38522,3928083144.193696,-447.06943334700435,24096.033152030417
164,0,251.5862513210947,2.658044622461015,0.003049274336037027,4.83264663921232e-05
164,1,149920178914.81693,4886338360.049479,-967.4442122205519,29784.334354936127
164,2,219962889619.4619,3952179128.373144,-449.8119233122206,24095.984179448253
165,0,254.65411242455028,2.7069640004576874,0.0030678611034555816,4.891937799667216e-05
165,1,149919205573.64682,4916122502.204862,-973.341170100259,29784.142155383135
165,2,219962437065.05356,3976275063.2795863,-452.5544083480497,24095.934906442024
166,0,257.7405601787476,2.7564799041100203,0.0030864477541973118,4.951590365233273e-05
166,1,149918226335.55716,4945906450.9891615,-979.2380896509427,29783.94878430018
166,2,219961981768.16513,4000370948.6125984,-455.29688842413384,24095.885333012124
167,0,260.8455944662965,2.806595947445872,0.003105034287548887,5.011604333585174e-05
167,1,149917241200.58652,4975690205.230857,-985.1349706382738,29783.754241694965
167,2,219961523728.80164,4024466784.0717573,-458.03936351011515,24095.835459158952
168,0,263.9692151690935,2.857315744469705,0.003123620702796982,5.071979702383261e-05
168,1,149916250168.77368,5005473763.758432,-991.0318128279245,29783.55852757524
168,2,219961062946.96805,4048562569.3566403,-460.78183357563586,24095.785284882906
169,0,267.1114221683218,2.90864290916244,0.0031422069992282768,5.132716469273533e-05
169,1,149915253240.15768,5035257125.400381,-996.9286159855684,29783.3616419488
169,2,219960599422.66946,4072658304.166825,-463.52429859033816,24095.73481018439
170,0,270.27221534445124,2.9605810554813163,0.0031607931761294546,5.1938146318876506e-05
170,1,149914250414.7778,5065040288.985205,-1002.8253798768811,29783.16358482349
170,2,219960133155.91095,4096753988.2018886,-466.2667585238642,24095.68403506381
171,0,273.45159457723844,3.0131337973597456,0.003179379232787205,5.255274187842931e-05
171,1,149913241692.67352,5094823253.341412,-1008.7221042675395,29782.964356207205
171,2,219959664146.6976,4120849621.1614103,-469.00921334585627,24095.63295952157
172,0,276.64955974572666,3.0663047487071693,0.0031979651684882213,5.317095134742351e-05
172,1,149912227073.8846,5124606017.29752,-1014.6187889232223,29782.763956107883
172,2,219959192395.03458,4144945202.7449684,-471.7516630259566,24095.58158355808
173,0,279.86611072824587,3.1200975234089148,0.0032165509825192026,5.379277470174546e-05
173,1,149911206558.451,5154388579.682054,-1020.5154336096095,29782.56238453351
173,2,219958717900.92703,4169040732.652142,-474.4941075338074,24095.529907173757
174,0,283.1012474024127,3.174515735326053,0.003235136674166852,5.44182119171381e-05
174,1,149910180146.4129,5184170939.323545,-1026.4120380923832,29782.35964149212
174,2,219958240664.3802,4193136210.582511,-477.2365468390509,24095.477930369012
175,0,286.35496964513055,3.229562998295254,0.003253722242717879,5.5047262969200984e-05
175,1,149909147837.81076,5213953095.050537,-1032.308602137227,29782.155726991794
175,2,219957760685.39926,4217231636.2356553,-479.9789809113294,24095.425653144262
176,0,289.62727733258953,3.285242926128644,0.003272307687458996,5.567992783339024e-05
176,1,149908109632.68524,5243735045.691578,-1038.2051255098256,29781.950641040665
176,2,219957277963.98953,4241327009.3111553,-482.7214097202852,24095.37307549993
177,0,292.91817034026644,3.341559132613663,0.0032908930076769216,5.6316206485018585e-05
177,1,149907065531.07727,5273516790.075225,-1044.101607975866,29781.744383646906
177,2,219956792500.1563,4265422329.5085917,-485.46383323556046,24095.32019743644
178,0,296.22764854292484,3.3985152315129183,0.0033094782026583795,5.695609889925535e-05
178,1,149906015533.02798,5303298327.030044,-1049.9980493010366,29781.536954818745
178,2,219956304293.90488,4289517596.527546,-488.20625142679756,24095.267018954208
179,0,299.55571181461494,3.4561148365640446,0.0033280632716900984,5.759960505112646e-05
179,1,149904959638.57874,5333079655.384608,-1055.8944492510277,29781.32835456445
179,2,219955813345.2406,4313612810.067599,-490.9486642636388,24095.213540053668
180,0,302.90236002867374,3.514361561479559,0.0033466482140588117,5.824672491551442e-05
180,1,149903897847.77115,5362860773.967501,-1061.7908075915311,29781.118582892348
180,2,219955319654.16888,4337707969.828335,-493.6910717157265,24095.159760735252
181,0,306.267593057725,3.5732590199467174,0.003365233029051258,5.889745846715835e-05
181,1,149902830160.64706,5392641681.607311,-1067.6871240882404,29780.9076398108
181,2,219954823220.69513,4361803075.509335,-496.4334737527029,24095.10568099939
182,0,309.6514107736792,3.6328108256273715,0.003383817715954181,5.955180568065396e-05
182,1,149901756577.24857,5422422377.13264,-1073.5833985068507,29780.69552532822
182,2,219954324044.8248,4385898126.810181,-499.17587034421047,24095.051300846513
183,0,313.0538130477335,3.693020592157825,0.0034024022740543297,6.0209766530453564e-05
183,1,149900677097.61795,5452202859.372093,-1079.479630613059,29780.482239453075
183,2,219953822126.56332,4409993123.430458,-501.9182614598915,24094.996620277063
184,0,316.474799750372,3.753891933148691,0.0034209867026384583,6.0871340990866085e-05
184,1,149899591721.7978,5481983127.154287,-1085.375820172564,29780.26778219387
184,2,219953317465.91626,4434088065.06975,-504.6606470693883,24094.941639291475
185,0,319.9143707513653,3.815428462184748,0.0034395710009933263,6.153652903605703e-05
185,1,149898500449.83084,5511763179.307846,-1091.2719669510661,29780.052153559165
185,2,219952810062.88913,4458182951.42764,-507.40302714234326,24094.886357890195
186,0,323.372525919771,3.877633792824797,0.0034581551684056983,6.220533064004853e-05
186,1,149897403281.76013,5541543014.661404,-1097.1680707142675,29779.835353557562
186,2,219952299917.4875,4482277782.203713,-510.1454016483988,24094.830776073668
187,0,326.8492651239334,3.940511538601516,0.0034767392041623445,6.287774577671931e-05
187,1,149896300217.6289,5571322632.043601,-1103.0641312278722,29779.617382197714
187,2,219951787029.71692,4506372557.097556,-512.8877705571972,24094.77489384234
188,0,330.34458823148344,4.004065313021321,0.00349532310755004,6.355377441980471e-05
188,1,149895191257.48065,5601102030.28309,-1108.9601482575858,29779.398239488317
188,2,219951271399.58307,4530467275.808753,-515.630133838381,24094.71871119666
189,0,333.858495109339,4.0682987295642175,0.003513906877855565,6.423341654289666e-05
189,1,149894076401.35907,5630881208.208528,-1114.8561215691159,29779.17792543812
189,2,219950753027.0916,4554561938.03689,-518.3724914615925,24094.66222813708
190,0,337.3909856237047,4.133215401683661,0.003532490514365706,6.491667211944372e-05
190,1,149892955649.30814,5660660164.648583,-1120.7520509281717,29778.956440055925
190,2,219950231912.24823,4578656543.481554,-521.1148433964742,24094.605444664056
191,0,340.94205964007193,4.198818942806413,0.003551074016367254,6.560354112275103e-05
191,1,149891829001.37204,5690438898.431934,-1126.6479361004642,29778.733783350563
191,2,219949708055.05862,4602751091.842332,-523.8571896126684,24094.548360778044
192,0,344.5117170232189,4.265112966332393,0.003569657383147006,6.629402352598038e-05
192,1,149890696457.59518,5720217408.387265,-1132.5437768517063,29778.50995533093
192,2,219949181455.52853,4626845582.818811,-526.5995300798178,24094.490976479505
193,0,348.0999576372107,4.332101085634543,0.003588240613991764,6.698811930215015e-05
193,1,149889558018.02225,5749995693.343271,-1138.4395729476128,29778.28495600596
193,2,219948652113.66376,4650940016.11058,-529.3418647675646,24094.4332917689
194,0,351.70678134539907,4.399786914058678,0.0036068237081883364,6.768582842413532e-05
194,1,149888413682.6981,5779773752.128655,-1144.3353241539003,29778.058785384637
194,2,219948120029.47012,4675034391.417227,-532.0841936455514,24094.37530664669
195,0,355.3321880104226,4.468174064923346,0.0036254066650235357,6.83871508646675e-05
195,1,149887263451.66785,5809551583.572131,-1150.2310302362869,29777.831443475996
195,2,219947585202.95343,4699128708.43834,-534.8265166834207,24094.317021113344
196,0,358.9761774942068,4.537266151519681,0.003643989483784181,6.909208659633492e-05
196,1,149886107324.9769,5839329186.50242,-1156.1266909604929,29777.602930289115
196,2,219947047634.11957,4723222966.873509,-537.5688338508149,24094.258435169337
197,0,362.6387496579639,4.607066787111264,0.0036625721637570966,6.98006355915824e-05
197,1,149884945302.6708,5869106559.748254,-1162.0223060922403,29777.373245833118
197,2,219946507322.97446,4747317166.422324,-540.3111451173767,24094.199548815133
198,0,366.31990436219303,4.677579584933976,0.003681154704229113,7.051279782271142e-05
198,1,149883777384.7954,5898883702.138371,-1167.9178753972533,29777.14239011718
198,2,219945964269.52402,4771411306.784375,-543.0534504527484,24094.140362051214
199,0,370.01964146668007,4.748808158195856,0.003699737104487065,7.122857326188005e-05
199,1,149882603571.39676,5928660612.501522,-1173.8133986412577,29776.910363150528
199,2,219945418473.7742,4795505387.659253,-545.7957498265725,24094.08087487805
200,0,373.73796083049785,4.820756120076959,0.0037183193638177948,7.194796188110299e-05
200,1,149881423862.52118,5958437289.666465,-1179.7088755899808,29776.677164942426
200,2,219944869935.731,4819599408.74655,-548.5380432084918,24094.021087296125
201,0,377.474862312006,4.893427083729211,0.003736901481508149,7.267096365225154e-05
201,1,149880238258.21518,5988213732.461967,-1185.6043060091527,29776.442795502193
201,2,219944318655.40042,4843693369.745855,-551.2803305681487,24093.960999305917
202,0,381.23034576885095,4.966824662276265,0.0037554834568449802,7.339757854705364e-05
202,1,149879046758.5255,6017989939.716806,-1191.4996896645046,29776.20725483919
202,2,219943764632.78854,4867787270.356763,-554.0226118751857,24093.900610907913
203,0,385.0044110579661,5.040952468813359,0.0037740652891151472,7.412780653709386e-05
203,1,149877849363.49918,6047765910.259769,-1197.3950263217698,29775.970542962837
203,2,219943207867.90146,4891881110.278866,-556.7648870992455,24093.8399221026
204,0,388.7970580355716,5.115814116407172,0.003792646977605514,7.486164759381339e-05
204,1,149876646073.18344,6077541642.919652,-1203.290315746684,29775.732659882586
204,2,219942648360.74524,4915974889.211757,-559.5071562099706,24093.77893289047
205,0,392.60828655717455,5.191413218095683,0.003811228521602951,7.559910168851004e-05
205,1,149875436887.62573,6107317136.52526,-1209.1855577049841,29775.493605607946
205,2,219942086111.32605,4940068606.855029,-562.2494191770037,24093.717643272008
206,0,396.4380964775689,5.267753386888021,0.0038298099203943345,7.634016879233824e-05
206,1,149874221806.87378,6137092389.905409,-1215.0807519624095,29775.25338014847
206,2,219941521119.6501,4964162262.908277,-564.9916759699873,24093.656053247712
207,0,400.2864876508354,5.34483823576433,0.0038483911732665457,7.708484887630906e-05
207,1,149873000830.9755,6166867401.888923,-1220.9758982847013,29775.011983513763
207,2,219940953385.72354,4988255857.0710945,-567.7339265585642,24093.594162818077
208,0,404.15345993034185,5.42267137767562,0.0038669722795064724,7.78331419112902e-05
208,1,149871773959.97906,6196642171.304636,-1226.8709964376028,29774.76941571347
208,2,219940382909.55264,5012349389.043078,-570.4761709123769,24093.531971983604
209,0,408.0390131687429,5.501256425543626,0.0038855532384010085,7.8585047868006e-05
209,1,149870541193.9329,6226416696.981393,-1232.766046186859,29774.525676757286
209,2,219939809691.14365,5036442858.523823,-573.2184090010682,24093.469480744796
210,0,411.9431472179799,5.580596992260663,0.0039041340492370533,7.93405667170374e-05
210,1,149869302532.8856,6256190977.748048,-1238.6610472982172,29774.280766654963
210,2,219939233730.50284,5060536265.212925,-575.9606407942805,24093.406689102154
211,0,415.86586192928144,5.660696690689485,0.003922714711301512,8.009969842882201e-05
211,1,149868057976.88605,6285965012.433464,-1244.5559995374263,29774.03468541629
211,2,219938655027.63657,5084629608.809981,-578.7028662616567,24093.343597056184
212,0,419.80715715316273,5.741559133663139,0.003941295223881298,8.086244297365405e-05
212,1,149866807525.98337,6315738799.866515,-1250.4509026702374,29773.7874330511
212,2,219938073582.5512,5108722889.014588,-581.4450853728395,24093.2802046074
213,0,423.76703273942604,5.823187933984824,0.003959875586263328,8.16288003216844e-05
213,1,149865551180.2269,6345512338.876084,-1256.3457564624036,29773.53900956929
213,2,219937489395.2531,5132816105.526344,-584.1872980974714,24093.21651175631
214,0,427.74548853716055,5.905586704427744,0.003978455797734525,8.239877044292054e-05
214,1,149864288939.66623,6375285628.291065,-1262.2405606796801,29773.289414980783
214,2,219936902465.74872,5156909258.0448475,-586.9295044051953,24093.152518503426
215,0,431.74252439474236,5.9887590577349705,0.00399703585758182,8.317235330722662e-05
215,1,149863020804.35114,6405058666.940361,-1268.1353150878242,29773.03864929557
215,2,219936312794.04446,5181002346.269697,-589.671704265654,24093.088224849267
216,0,435.7581401598345,6.072708606619294,0.004015615765092149,8.394954888432343e-05
216,1,149861746774.3317,6434831453.6528845,-1274.030019452595,29772.786712523673
216,2,219935720380.14682,5205095369.900492,-592.4138976484901,24093.023630794352
217,0,439.79233567938695,6.157438963763083,0.004034195519552453,8.473035714378836e-05
217,1,149860466849.65814,6464603987.25756,-1279.924673539754,29772.533604675173
217,2,219935125224.0623,5229188328.636831,-595.1560845233464,24092.958736339206
218,0,443.84511079963664,6.2429537418181384,0.004052775120249682,8.55147780550555e-05
218,1,149859181030.381,6494376266.58332,-1285.819277115064,29772.279325760195
218,2,219934527325.79742,5253281222.178315,-597.8982648598658,24092.893541484347
219,0,447.91646536610745,6.329256553405554,0.0040713545664707905,8.630281158741556e-05
219,1,149857889316.55106,6524148290.459108,-1291.713829944291,29772.023875788906
219,2,219933926685.3588,5277374050.2245455,-600.6404386276909,24092.828046230305
220,0,452.0063992236102,6.41635101111557,0.0040899338575027385,8.709445771001587e-05
220,1,149856591708.21927,6553920057.71388,-1297.6083317932023,29771.767254771526
220,2,219933323302.753,5301466812.475123,-603.3826057964645,24092.76225057761
221,0,456.11491221624266,6.5042407275074305,0.0041085129926324935,8.788971639186045e-05
221,1,149855288205.43683,6583691567.176598,-1303.5027824275674,29771.509462718324
221,2,219932717177.98666,5325559508.62965,-606.1247663358296,24092.696154526788
222,0,460.2420041873897,6.592929315109241,0.004127091971147029,8.868858760180993e-05
222,1,149853978808.25522,6613462817.676237,-1309.3971816131582,29771.250499639613
222,2,219932108311.06644,5349652138.387729,-608.8669202154289,24092.629758078376
223,0,464.387674979723,6.682420386417823,0.004145670792333326,8.949107130858161e-05
223,1,149852663516.7261,6643233808.041783,-1315.2915291157483,29770.990365545757
223,2,219931496701.99902,5373744701.448961,-611.6090674049053,24092.56306123291
224,0,468.5519244352014,6.772717553898572,0.0041642494554783695,9.029716748074945e-05
224,1,149851342330.9014,6673004537.10223,-1321.1858247011137,29770.72906044716
224,2,219930882350.79114,5397837197.512952,-614.3512078739017,24092.496063990933
225,0,472.73475239507053,6.863824429985317,0.004182827959869153,9.110687608674402e-05
225,1,149850015250.83325,6702775003.686584,-1327.0800681350327,29770.466584354283
225,2,219930265257.44955,5421929626.2793045,-617.0933415920608,24092.428766352983
226,0,476.9361586998632,6.955744627080169,0.004201406304792675,9.192019709485259e-05
226,1,149848682276.57407,6732545206.623862,-1332.9742591832853,29770.202937277627
226,2,219929645421.98102,5446021987.447624,-619.8354685290257,24092.361168319603
227,0,481.15614318939913,7.048481757553389,0.004219984489535941,9.273713047321905e-05
227,1,149847343408.17645,6762315144.74309,-1338.8683976116538,29769.938119227743
227,2,219929022844.39236,5470114280.717516,-622.5775886544391,24092.29326989134
228,0,485.3947057027851,7.142039433743233,0.0042385625133859635,9.355767618984397e-05
228,1,149845998645.69327,6792084816.873305,-1344.762483185923,29769.67213021523
228,2,219928397524.69043,5494206505.788585,-625.319701937944,24092.22507106874
229,0,489.65184607841485,7.2364212679558175,0.004257140375629761,9.438183421258457e-05
229,1,149844647989.17758,6821854221.843556,-1350.6565156718793,29769.404970250733
229,2,219927769462.88208,5518298662.360437,-628.0618083491834,24092.15657185236
230,0,493.92756415396923,7.331630872464972,0.004275718075554359,9.520960450915472e-05
230,1,149843291438.68274,6851623358.482902,-1356.5504948353118,29769.13663934495
230,2,219927138658.9742,5542390750.13268,-630.8039078578001,24092.08777224275
231,0,498.221859766416,7.427671859512097,0.004294295612446789,9.604098704712495e-05
231,1,149841928994.2623,6881392225.62041,-1362.4444204420115,29768.86713750862
231,2,219926505112.9738,5566482768.80492,-633.5460004334373,24092.01867224047
232,0,502.5347327520101,7.52454784130602,0.004312872985594089,9.687598179392247e-05
232,1,149840560655.97003,6911160822.085162,-1368.3382922577719,29768.596464752532
232,2,219925868824.88773,5590574718.076766,-636.2880860457377,24091.94927184607
233,0,506.8661829462934,7.62226243002285,0.004331450194283304,9.771458871683112e-05
233,1,149839186423.86,6940929146.706249,-1374.232110048388,29768.324621087522
233,2,219925229794.72305,5614666597.647826,-639.0301646643444,24091.87957106012
234,0,511.2162101840949,7.720819237805841,0.004350027237801487,9.855680778299144e-05
234,1,149837806297.98642,6970697198.312774,-1380.125873579658,29768.051606524474
234,2,219924588022.4868,5638758407.21771,-641.7722362589004,24091.80956988318
235,0,515.5848142995306,7.820221876765242,0.004368604115435696,9.940263895940062e-05
235,1,149836420278.4038,7000464975.733848,-1386.0195826173817,29767.77742107432
235,2,219923943508.18597,5662850146.486026,-644.5143007990488,24091.739268315814
236,0,519.9719951260037,7.920473958978154,0.004387180826472995,0.0001002520822129125
236,1,149835028365.16687,7030232477.798595,-1391.9132369273614,29767.502064748034
236,2,219923296251.82773,5686941815.152385,-647.2563582544325,24091.668666358593
237,0,524.3777524962042,8.021579096488392,0.004405757370200457,0.00010110513751023763
237,1,149833630558.3306,7059999703.336152,-1397.8068362754013,29767.225537556646
237,2,219922646253.41913,5711033412.916397,-649.9984085946946,24091.59776401209
238,0,528.8020862421093,8.123540901306335,0.0044243337459051605,0.00010196180481794317
238,1,149832226857.95016,7089766651.175663,-1403.7003804273083,29766.94783951123
238,2,219921993512.96735,5735124939.477674,-652.7404517894782,24091.526561276878
239,0,533.2449961949835,8.226362985408787,0.00444290995287419,0.00010282208410245301
239,1,149830817264.08102,7119533320.146286,-1409.5938691488914,29766.668970622908
239,2,219921338030.47952,5759216394.535827,-655.4824878084264,24091.45505815353
